评论,图片
这是我第一次过来做皮肤护理，来到医院，首先在前台登记，医院的环境挺好的，不到一会治疗师就出来接待我了，给我做治疗的玲玲小姐姐，安排我做清洁，然后给我皮肤做了一个皮肤检测，很细心帮我解答皮肤状态，面膜敷的是海藻面膜，因为是做补水项目，做完之后皮肤变光滑了很多，整体的效果都挺好的，强烈推荐,"[{'id': 429499340, 'url': 'http://p0.meituan.net/shaitu/580febffe0cf33859600689895bb3917383213.jpg'}, {'id': 429646813, 'url': 'http://p1.meituan.net/shaitu/1d849247841d65dc678b11cafa5866db285155.jpg'}, {'id': 429547064, 'url': 'http://p0.meituan.net/shaitu/d4bd9d78c21eaa6b991fb251d9662bb3338009.jpg'}]"
最近她家弄了夜市，终于可以不用在挤周末人多的时候来做护理了最好的是夜市还有清洁和简单放松的按摩在里面好喜欢今天来体验，江佳燕小姐姐手法到位，还细心体贴，知道我晚上没吃东西，给我小饼干垫垫肚子我的专属小姐姐,"[{'id': 438007637, 'url': 'http://p0.meituan.net/shaitu/3f7866f94273becb7cf3b33147c54f39336248.jpg'}, {'id': 438153143, 'url': 'http://p0.meituan.net/shaitu/b316c2fc04db53175eab9b86fb47b648146260.jpg'}, {'id': 438054666, 'url': 'http://p0.meituan.net/shaitu/2541629464ef2dbe531a0b42c9acf08d142662.jpg'}, {'id': 438235310, 'url': 'http://p1.meituan.net/shaitu/e770f9e231a9f0c1bec5ef60ced3ad9e3373214.jpg'}]"
排队管理有点混乱，十点多等到十二点多，比我后面的号都比我先做，然后我要退单才找了一个医生给我做，进去到出来2分钟都不到。,[]
医院整个流程相对复杂，提前预约过的，等了快三个小时，体验感不是很好。,[]
要不是人为.真不是说缘分就缘分.今天真的刚刚好心情好.刚刚好开车到罗湖.刚刚好到笋岗.刚刚好在附近.还真不知道啥时候才能体验鹏程医院.之前听朋友说这边价格对比几家算很便宜.一直想来体验.但是平时在家陪孩子.又住宝安西乡那块.如果自己不开车的情况下要差不多2小时的路程.真不会想着过来.开车一小时.还行体验夜市项目.超级给力.皮肤水了身体放松了样子也变美了.总而言之.一切都好说好说.办卡还给江江治疗师做个广告.人美心善细心体贴手法牛掰人见人爱花见花开...极力推荐.极力推荐不好找我,"[{'id': 325729351, 'url': 'http://p0.meituan.net/shaitu/e13e03274d972dc129aaf0e8129014f1159159.jpg'}, {'id': 325889239, 'url': 'http://p0.meituan.net/shaitu/2bc9af572b71034853e77dd98df76ec6175108.jpg'}, {'id': 325981124, 'url': 'http://p0.meituan.net/shaitu/5aa4d3e83fafc173fe566e33f1e7a365192870.jpg'}, {'id': 325889240, 'url': 'http://p0.meituan.net/shaitu/eea5051d23acbb365ae216859ccc9f8d121504.jpg'}, {'id': 325799711, 'url': 'http://p0.meituan.net/shaitu/38ac7a52bcf64346608b563bf64db7bf171331.jpg'}]"
之前也有来过这边，刚好在美团看到有夜市的小气泡，前提预约好，下了班就过来了，给我做项目的是玲玲治疗师，平时过来都是要自己洗脸，这次还不用自己洗脸超棒的清洁的很干净，敷了面膜皮肤好很多了，还带按摩，服务超级好，下次还会来，体验很好的一次。,"[{'id': 472385565, 'url': 'http://p0.meituan.net/shaitu/008f5bc613eeb9dddb31426666df08201847402.jpg'}, {'id': 472310993, 'url': 'http://p0.meituan.net/shaitu/dbe166fb987d38c01a482612c7f1bdd92099246.jpg'}]"
首先我对鹏程其他科室没有意见，在这里我只声明对注射科室有很大的不满，每次去打瘦脸都非常不愿去这家医院打，等待的时间超级长服务超超超级差这次去打下巴的玻尿酸，下巴给我敷了麻药以为就半小时后左右可以打，结果敷着麻药等了近2小时，造成下巴皮肤过敏，让我在家这3天里忍着下巴奇痒，现在还是很痒的状态，担心会不会造成打玻尿酸而毁容，非常气愤,"[{'id': 468091409, 'url': 'http://p1.meituan.net/shaitu/e19875d0f5e4d720302116f1794500c5860917.jpg'}]"
第一次打除皱，选了半年的整形机构，非常怕打残，最后选了这个医院，果然没让我失望，下次再来。沈老师做的，效果出来了，没有副作用,[]
最近总是冒痘，熬夜，偶听有夜市小气泡体验也就赶过来啦。医生服务给我做项目的是丁丁老师，非常细心贴心手法很熟练体验过程做了小气泡，冰肌导入，面膜，整个过程皮肤都很舒服，想打开了毛孔吸收医院。体验效果洗完脸还做了皮肤检测，丁丁老师耐心讲解，看来补水防晒还是重工程呀。,"[{'id': 393415989, 'url': 'http://p1.meituan.net/shaitu/e6e6d80a3bf4419f795e8ce2f9c6f4bc3766918.jpg'}, {'id': 393331252, 'url': 'http://p0.meituan.net/shaitu/24e428f453809c54b9d69bb1f29a0279117273.jpg'}, {'id': 393502825, 'url': 'http://p0.meituan.net/shaitu/d309956bf5305803ca0bea3230d05f49111691.jpg'}, {'id': 393331253, 'url': 'http://p0.meituan.net/shaitu/1d4a02fc0f61cd248bdaa85755a798122321643.jpg'}]"
最近皮肤很干燥在网上看到了鹏程医院有这个夜市活动挺便宜的过来体验一下全程服务很好也不用怎么排队，是建丽小姐姐接待的我超温柔细心喔爱心治疗大概四十多分钟左右体验感满分,"[{'id': 485490913, 'url': 'http://p0.meituan.net/shaitu/8cc390a84a118935a9f268a33b6b522f350367.jpg'}, {'id': 485225781, 'url': 'http://p1.meituan.net/shaitu/2546d32b138a14eb21eb88a0cc477044301973.jpg'}]"
来这家鹏程医体验一下小气泡。工作人员很nice，也做了夜市水漾美肤。小气泡三个液体轮流吸。做个小气泡再做水漾补水高压喷射导入深层不会疼而且很舒服。感觉给皮肤清洁后喷进去的精华液都吸收了。真的是很完美的组合.过程没有推销。揭开面膜后皮肤水灵灵毛孔干净。帮我做治疗的是江佳燕小姐姐。^O^大家可以到鹏程首页点开夜市的项目购买。百分百正品。不好不推荐,"[{'id': 352288453, 'url': 'http://p0.meituan.net/shaitu/5b7af29bdada3c77dd47e9cde6691fab2292472.jpg'}, {'id': 352377106, 'url': 'http://p1.meituan.net/shaitu/de15ee5f7ae4edccd2ba4229b6f878a22741878.jpg'}, {'id': 352288454, 'url': 'http://p0.meituan.net/shaitu/84145c47865854ab208589f523d74f3c3064323.jpg'}, {'id': 352288455, 'url': 'http://p0.meituan.net/shaitu/94a1ef62e0a155542791d7d22297b7203266860.jpg'}, {'id': 352377107, 'url': 'http://p0.meituan.net/shaitu/27c216b0b9a43a9b7e0e0025fabecd473540174.jpg'}]"
第一天脸好肿，十个小时也不恢复,[]
首先所有人不管是接待的小姐姐还是治疗的小姐姐都巨温柔声音都很好听治疗师静虹小姐姐太太太温柔啦很专业也很顾及客人情绪做什么都会提前告知敷海藻面膜之后揭面膜还告诉我眼睛有点亮全程给人感觉巨舒服环境也很棒就很安静的一个就诊环境好棒好棒,"[{'id': 424015048, 'url': 'http://p0.meituan.net/shaitu/2fbdf09b6b69adb7bf71ec0e04569b051110870.jpg'}, {'id': 424242939, 'url': 'http://p0.meituan.net/shaitu/d13236df2448585c273e7c43244e09e8976968.jpg'}, {'id': 423924776, 'url': 'http://p0.meituan.net/shaitu/3038c119b3f6a2c6d0e41a8876df9ce31084958.jpg'}]"
本来是陪老婆做项目的，刚刚好在晚上7点多，看到有夜市的项目活动，果断的团购一个做皮肤补水的项目，先是清洁皮肤，然后丁丁小姐姐又帮我做了皮肤检测，检测完又认真的帮我分析了我的皮肤情况，最重要的好处是自己的皮肤报告，还可以保存在自己的手机里面，以便于下次做项目有一个对比，操作完补水，又敷了一个面膜，敷面膜的时间还做了个头部按摩，那感觉就一个字爽爽爽偷笑偷笑按摩的都睡着了，真的是一次超赞的体验，我打100分强强强,"[{'id': 345579905, 'url': 'http://p0.meituan.net/shaitu/5a22f80ae0aa6fb6cdfac53b9413b2fe5005101.jpg'}, {'id': 345833699, 'url': 'http://p0.meituan.net/shaitu/90c8f0b2f51890cbecaf68a61871143a4476961.jpg'}, {'id': 345521100, 'url': 'http://p0.meituan.net/shaitu/7a4b6ab8bb9b5eef777dd7ee27e3fc924552660.jpg'}, {'id': 345745274, 'url': 'http://p0.meituan.net/shaitu/90b7c754093b72dd3b84f21dc5916aaf5092582.jpg'}, {'id': 345745275, 'url': 'http://p0.meituan.net/shaitu/5f30b6284bf3a70e4a0aac37f57417524806110.jpg'}]"
非常幸运我能遇到伍院长，平时都是很难有机会让伍院长亲自做治疗。太专业了。效果真的很好。t区毛孔红血丝都改善了好多。所以这次带朋友过来做项目。做的项目时间没到不能做，相当于我就是过来陪同朋友的。今天就顺便做了个导入。帮我做项目的是江治疗师。推荐了夜市项目有按摩放松皮肤检查。果断体验一下。太舒服了吧非常好。鹏程真的是服务好。更加信任。继续介绍朋友来变美。极力推荐。,"[{'id': 357433463, 'url': 'http://p0.meituan.net/shaitu/bbb2f1d3c0d65692e26c28ab371d3067270028.jpg'}, {'id': 357090742, 'url': 'http://p1.meituan.net/shaitu/60a83b780579a04556b3e3fe4f404386332643.jpg'}, {'id': 357433465, 'url': 'http://p0.meituan.net/shaitu/300f81d186f80cfcfcd7402dfd922a16219678.jpg'}, {'id': 357346001, 'url': 'http://p0.meituan.net/shaitu/f6434352ef842d7fed34f8fcb303ef3d303085.jpg'}, {'id': 357090746, 'url': 'http://p1.meituan.net/shaitu/a3130aba20d870c8480ff0b215a9ff9a217635.jpg'}]"
看了很多家的机构，觉得老牌子鹏程医院比较好，符合我的各项要求，咨询了医生过后，决定在他们家定了这个项目，这边整个医院很大，环境不错的，进门有测温，也比较放心，服务人员热情，还帮我快速找到约好的医生，还挺不错的,"[{'id': 453099560, 'url': 'http://p1.meituan.net/shaitu/dc518241a8b985136a7ca68a6182f04d791112.jpg'}, {'id': 453456757, 'url': 'http://p0.meituan.net/shaitu/942cfb93e38e46a8b48c154ba4506ba11481559.jpg'}, {'id': 453195607, 'url': 'http://p0.meituan.net/shaitu/7f21c00773cae7d704f34117f34132f8917487.jpg'}]"
环境不错，咨询接待服务也还过得去，医生很细心，人是相当好。明年应该还会再去做。,[]
体验过程医院环境很好，口碑不错。护理专业，基本上每周都有优惠活动，可以趁优惠期间多买项目。但最好避开活动期间去做项目，可以节省等待时间。静虹服务态度很好点赞,"[{'id': 485105230, 'url': 'http://p0.meituan.net/shaitu/c998cefef8a7cba35365ac65f13892ed54786.jpg'}, {'id': 485199315, 'url': 'http://p0.meituan.net/shaitu/07c26aecab68baaaaf55ff1669fbf5c238204.jpg'}, {'id': 485464221, 'url': 'http://p0.meituan.net/shaitu/b9f920fa9c986db06262965cb82d9e262241770.jpg'}]"
很nice的一次体验，帮我做的美容护理师是江佳燕小姐姐，人超级好的。耐心又细心的给我卸妆，洗脸，做小气泡，美白导入，水氧活肤，做完护理之后还赠送了头部按摩，手法具佳。下次来还要再找她，哈哈哈。十分好评,"[{'id': 437339883, 'url': 'http://p0.meituan.net/shaitu/a90c8f1d73413ffab2412ce267ab5ca8756918.jpg'}, {'id': 437339884, 'url': 'http://p0.meituan.net/shaitu/4f355360e9a80895a99ac644eb8d2866179637.jpg'}, {'id': 437434735, 'url': 'http://p0.meituan.net/shaitu/937a9b204e52b140e8c6fc18881d8b63469458.jpg'}, {'id': 437339885, 'url': 'http://p0.meituan.net/shaitu/0fdf14622d0e5675a14a705a70aac700123335.jpg'}]"
今天来做项目刚刚好赶上鹏程皮肤科夜市，果断在网上购买了一个，清洁之后，接下来做了皮肤检测，又详细的分析了我的皮肤的现状，和后期要注意的事项，感觉学到了很多有用的，而且测试完皮肤，报告可以保存在自己的手机，以便于下次做皮肤有一个对比的情况，很感谢丁丁操作师的热情和专业呲牙呲牙呲牙操作的补水项目这个感觉要比自己在家敷面膜补水的感觉要来的快的多哦，感觉超值超值，太开心的一次体验，强烈推荐爱美的女性可以来体验，真的棒棒棒棒棒哒，玫瑰玫瑰玫瑰玫瑰玫瑰感觉相当棒,"[{'id': 346388117, 'url': 'http://p0.meituan.net/shaitu/b0a8f19ad55541e5e93bc35f582e64d1221256.jpg'}, {'id': 346299109, 'url': 'http://p0.meituan.net/shaitu/2ee5e924dc91a1d83f5cab3874ef5f9d99688.jpg'}, {'id': 346388118, 'url': 'http://p0.meituan.net/shaitu/acec40e73aa939d11a4b114f671e007f180553.jpg'}]"
今天过来做补水，江江小姐姐做的。非常幸运。江江治疗师很专业。完全没有推销。极力推荐点赞点赞江江治疗师专业分析，下次来试一下他们家的针清红蓝光突然冒粉刺痘痘特别看不顺眼。,"[{'id': 477662410, 'url': 'http://p0.meituan.net/shaitu/efbb7ebb4f5eee34e1b483dee6f0ec151827122.jpg'}, {'id': 477755000, 'url': 'http://p1.meituan.net/shaitu/5e16cf853ab15b339caf4c50442f3cd81850517.jpg'}, {'id': 477755001, 'url': 'http://p0.meituan.net/shaitu/8db98e8e7e59a4cf7e5e92969d7ba9a31858840.jpg'}]"
在网上约好了时间，下了班就赶来了这边，在前台登记安排好之后就进来了皮肤科，接到我的是玲玲小姐姐，很热情，洗完脸之后给我做了一个皮肤检测，毛孔比较粗大，所以我就选择了做小气泡，小姐姐边做边讲解效果，还问我会不会痛，做完可能会有的红，叮嘱我这几天要敷敷面膜，很细心很满意的一次体验，强烈推荐玲玲,"[{'id': 429572834, 'url': 'http://p1.meituan.net/shaitu/3c6f7a6ceba8c95b139bd4a1103eba99416310.jpg'}, {'id': 429572836, 'url': 'http://p0.meituan.net/shaitu/f4902a1b91ce511db3445d546bd0390d198193.jpg'}]"
环境很差，套路很深，谨防谨慎，没确定之前千万不要先打针，打针只是个套路，城市套路深，一定要问清楚，以防被忽悠，千万小心以防止被忽悠。,[]
一直都听说鹏程医院的皮肤项目做得好，老顾客也多。今天第一次过来，来得比较晚，她们的夜市在营业，本来做皮肤护理的玲玲小仙女都下班了，还耐心的等着。刚到玲玲小仙女就热情的接待，档案都已经提前准备好，流程简化，一点都不复杂。然后就开始给洁面，小气泡，皮肤补水，最后是海藻面膜。意外的惊喜是敷面膜的时候既然还有头部按摩，很放松，很舒服，整个过程一气呵成，感谢玲玲小仙女有灵魂的服务，值得下次再来,"[{'id': 358864600, 'url': 'http://p0.meituan.net/shaitu/f197d27eef13f135533af999a30309521057508.jpg'}, {'id': 358776043, 'url': 'http://p0.meituan.net/shaitu/47475848b486cccbdcaad97fb7bbe84b1289532.jpg'}, {'id': 358702267, 'url': 'http://p0.meituan.net/shaitu/92dd0f8282789f49200ee8f966091ee61137871.jpg'}]"
超级棒的体验，鹏程医院的这个皮肤夜市挺不错的，下班后来做皮肤清洁补水很舒服。晚上过来不用排队，小姐姐玲玲特别细心特别温柔，整个过程舒服轻松，先帮我做了洗脸，然后皮肤检测，知道皮肤有哪些问题，接着就是小气泡，三次导入很滋润，做完感觉皮肤清洁了几吨垃圾，哈哈，然后给我敷面膜，躺着都快睡着了，惊喜的是还有肩颈头部按摩，简直不要太舒服，对于上班族就是很好的福利，这样一下整个人就轻松了，做完看了镜子里的自己白了亮了，都快认不出自己，哈哈，很好的体验，下次还会过来，推荐朋友一起，上班的朋友都可以过来的，十分推荐赞10086个,"[{'id': 308888078, 'url': 'http://p0.meituan.net/shaitu/ee0d934afe332179430600760bd00aed1204795.jpg'}, {'id': 309036812, 'url': 'http://p0.meituan.net/shaitu/7597c9361731ccaaa5c6929b7df0204a1253022.jpg'}, {'id': 308888079, 'url': 'http://p0.meituan.net/shaitu/8b7cc8692c40e313ea3f829c5581d9121757226.jpg'}, {'id': 308888080, 'url': 'http://p1.meituan.net/shaitu/21d1b1996da71daf1e81cb6d5837763f1241374.jpg'}, {'id': 308888081, 'url': 'http://p0.meituan.net/shaitu/8e1c558afc21722ed76f1be60b3ccae11172685.jpg'}]"
之前做的鼻子假体，准备取出了，约了这边的医生给我弄，因为弄这个肯定要来靠谱点的医院，查了多家，就觉得鹏程的医疗技术好一点，亲自来咨询这边医生，医生讲解的挺好，我基本也了解了，服务不错滴，这里环境不错的看诊的人挺多的,"[{'id': 459044405, 'url': 'http://p0.meituan.net/shaitu/87160c106a8e8684a9eeb453165f503d1892457.jpg'}, {'id': 458904006, 'url': 'http://p1.meituan.net/shaitu/06142a3377c7b8419c4ff36a072689461920529.jpg'}, {'id': 458904007, 'url': 'http://p1.meituan.net/shaitu/3dae1811227d49a990db95ad7418cc431943907.jpg'}]"
